url,locale,content_type,title,category,tags,last_modified,known_90d_clicks,known_90d_impressions,overlap_group,is_freeze_url,is_naver_top_page,external_link_core_status,search_intent_overlap_with_freeze,classification,allowed_edit_scope,reason
/posts/personalFinance/dca-vs-lump-sum-when-results-differ,ko,post,"적립식 투자와 일괄투자, 언제 결과가 달라질까?",재테크,"[""적립식 투자"", ""일괄투자"", ""DCA"", ""투자 시뮬레이션"", ""평균 매수단가"", ""세후 자산""]",2026-05-28,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/posts/personalFinance/dca-vs-lumpsum-decision-rules,ko,post,DCA vs 일시금투자: 기대수익이 아니라 ‘후회·중단·변동성(실행 리스크)’로 결정하는 3단계 규칙,재테크,"[""DCA"",""적립식"",""일시금투자"",""분할매수"",""목돈투자"",""변동성"",""후회"",""중단"",""실행리스크"",""비상금"",""부채이자율"",""환율변동성""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/posts/personalFinance/dsr-pass-ltv-cash-bottleneck,ko,post,DSR은 통과했는데 왜 집을 못 살까? LTV·현금·부대비용 병목 이해하기,재테크,"[""DSR 계산기"", ""LTV 계산기"", ""현금 병목"", ""아파트 구매 가능 금액"", ""주담대 한도"", ""부대비용"", ""부동산 실거래""]",2026-06-02,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/emergency-fund-by-risk,ko,post,비상금은 ‘몇 개월’이 아니라 ‘리스크’로 정한다: 직장·가족·대출 기준표로 끝내기,재테크,"[""비상금"",""현금흐름"",""가계부"",""예산"",""리스크관리"",""실직리스크"",""부채"",""변동금리"",""생활비"",""가계재무""]",2026-01-14,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,ko,post,은퇴자산 목표는 ‘3개 숫자’로 결정된다: 연지출·은퇴기간·인출률(4%룰 오해까지) + FIRE 툴로 10분 계산,재테크,"[""은퇴자산"", ""FIRE"", ""연지출"", ""은퇴기간"", ""인출률"", ""4%룰"", ""국민연금"", ""퇴직연금"", ""IRP"", ""건강보험료"", ""전세"", ""월세"", ""대출이자"", ""인플레이션"", ""KRW""]",2026-06-24,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/posts/personalFinance/fire-assumption-errors-7-fixes,ko,post,FIRE 계산이 틀리는 가장 흔한 이유 7가지: 수익률·인플레·세금·현금흐름 가정을 현실로 내리는 법 + 툴로 민감도 체크,재테크,"[""FIRE"", ""은퇴설계"", ""인출률"", ""가정오류"", ""수익률"", ""인플레이션"", ""세금"", ""국민연금"", ""퇴직연금"", ""IRP"", ""현금흐름"", ""민감도분석""]",2026-02-05,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/posts/personalFinance/fire-sequence-risk-first-5-years,ko,post,은퇴 직전·직후 5년이 FIRE를 결정한다: ‘순서 리스크’(초반 급락)와 인출 전략을 정리 + 툴로 스트레스 테스트,재테크,"[""FIRE"", ""순서 리스크"", ""은퇴 5년"", ""초반 급락"", ""인출 전략"", ""인출률"", ""현금흐름"", ""국민연금"", ""퇴직연금"", ""IRP"", ""건강보험료"", ""변동금리"", ""대출"", ""스트레스 테스트"", ""가드레일""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/posts/personalFinance/fire-spending-buckets-essential-choice-insurance,ko,post,은퇴 지출은 ‘필수·선택·보험(리스크 비용)’으로 나눠야 흔들리지 않는다: 생활비 설계 + FIRE 시뮬레이터로 안전마진 잡기,재테크,"[""은퇴지출"", ""생활비설계"", ""FIRE"", ""인출률"", ""안전마진"", ""체감물가"", ""건강보험료"", ""실손보험"", ""부양비"", ""주거비"", ""리스크관리""]",2026-02-05,DATA_REQUIRED,DATA_REQUIRED,fire-retirement,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/posts/personalFinance/first-home-buyer-budget-calculation,ko,post,생애최초 주택 구입 예산 계산: 집값보다 먼저 볼 6개 숫자,재테크,"[""생애최초 주택 구입"", ""내집마련 예산"", ""DSR"", ""LTV"", ""주담대 한도"", ""부대비용"", ""아파트 예산""]",2026-06-23,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/goal-amount-fast-strategy,ko,post,목표 금액을 빠르게 모으는 법: 원금·수익률·기간의 균형,재테크,"[""목표자산"", ""투자계획"", ""복리"", ""재테크"", ""목표금액"", ""수익률"", ""기간설정"", ""자산관리""]",2026-07-08,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,ko,post,"고금리 시대: 빚부터 갚을까, 투자부터 할까? (이자율 ‘임계값’ 룰)",재테크,"[""고금리"", ""빚갚기"", ""투자우선순위"", ""이자율임계값"", ""현금흐름"", ""부채관리"", ""리스크관리"", ""비상금"", ""DCA"", ""복리""]",2026-07-08,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/posts/personalFinance/how-much-monthly-invest-for-100m,ko,post,1억원 만들려면 매달 얼마를 투자해야 할까?,재테크,"[""1억원 만들기"", ""목표 금액"", ""적립식 투자"", ""DCA"", ""월 납입금"", ""세후 자산"", ""투자 시뮬레이션""]",2026-06-19,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/posts/personalFinance/how-to-read-apartment-transaction-prices,ko,post,아파트 실거래가 보는 법: 평균가·중앙값·평단가·거래량을 함께 읽어야 하는 이유,재테크,"[""아파트 실거래가"", ""실거래가 보는법"", ""평균가"", ""중앙값"", ""평단가"", ""거래량"", ""부동산 대시보드"", ""Top100""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/interest-rate-1p-loan-limit-impact,ko,post,금리 1%p 오르면 내 주담대 한도는 얼마나 줄어들까?,재테크,"[""금리 1%p"", ""DSR 계산기"", ""LTV 계산기"", ""주담대 한도"", ""대출 가능액"", ""아파트 구매 가능 금액"", ""부동산 실거래""]",2026-06-02,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/is-dca-better-in-bear-market,ko,post,하락장에서 적립식 투자가 유리하다는 말은 진짜일까?,재테크,"[""하락장"", ""적립식 투자"", ""DCA"", ""MDD"", ""하락장 시나리오"", ""평균 매수단가"", ""투자 시뮬레이션""]",2026-06-19,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/posts/personalFinance/jeonse-to-home-purchase-cash-needed,ko,post,전세에서 매매로 갈아탈 때 필요한 현금 계산: 보증금 타이밍까지 보기,재테크,"[""전세에서 매매"", ""갈아타기"", ""필요한 현금"", ""전세보증금"", ""DSR"", ""LTV"", ""아파트 매수""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/large-apartment-complex-households-price-stability,ko,post,세대수 많은 대단지 아파트가 더 안정적일까? 거래량·평단가·가격분포로 확인하는 법,재테크,"[""대단지 아파트"", ""세대수"", ""가격 안정성"", ""거래량"", ""평단가"", ""가격분포"", ""부동산 대시보드""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/ltv-dsr-calculator-guide,ko,post,LTV DSR 계산기 사용법: 주담대 한도 계산 순서,재테크,"[""LTV DSR 계산기"", ""주택담보대출 DSR 계산기"", ""주담대 한도 계산"", ""아파트 담보대출 계산기"", ""DSR 40% 계산"", ""월상환액"", ""보유 현금""]",2026-07-15,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,modified within last 28 days; intent overlaps freeze family: real-estate-loan
/posts/personalFinance/monthly-dca-10-year-result,ko,post,"월 50만원 적립식 투자, 10년 후 얼마가 될까?",재테크,"[""월50만원투자"", ""적립식투자"", ""DCA"", ""복리"", ""10년투자"", ""월적립"", ""투자계획"", ""목표자산""]",2026-07-08,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/posts/personalFinance/monthly-investment-for-100m-table,ko,post,1억 만들려면 월 얼마씩 투자해야 할까? 기간·수익률별 월 투자금 표,재테크,"[""1억 만들기"", ""월 투자금"", ""목표 자산"", ""적립식 투자"", ""DCA"", ""복리"", ""재테크 표""]",2026-06-01,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/posts/personalFinance/mortgage-risk-checklist-dsr-variable,ko,post,"아파트 매수 전 대출 리스크 체크리스트: DSR, LTV, 금리, 비상금",재테크,"[""주택대출"", ""DSR 계산기"", ""LTV 계산기"", ""주담대 한도"", ""대출 리스크"", ""비상금"", ""부동산 실거래"", ""아파트 구매 가능 금액""]",2026-06-02,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/rent-jeonse-buy-cashflow-opportunity-cost,ko,post,"전세·월세·매매, 무엇이 ‘더 싸다’가 아니라 무엇이 ‘내게 더 안전하다’인가: 현금흐름·기회비용·리스크 3표로 끝내기",재테크,"[""전세"",""월세"",""매매"",""주거의사결정"",""현금흐름"",""기회비용"",""대출"",""금리"",""리스크트리거"",""서울아파트"",""경기아파트"",""인천아파트"",""실거래"",""대시보드""]",2026-02-03,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/salary-40m-mortgage-limit,ko,post,연봉 4000만원 주담대 가능액 계산: DSR 40% 기준으로 어디까지 볼까,재테크,"[""연봉 4000만원"", ""주담대 가능액"", ""DSR 40%"", ""LTV 계산"", ""아파트 예산"", ""대출 가능액"", ""DSR 계산기""]",2026-06-24,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/salary-50m-dsr-40-loan-limit,ko,post,연봉 5000만원 DSR 40% 대출 가능액: 기존부채까지 넣어 계산하기,재테크,"[""연봉 5000만원"", ""DSR 40%"", ""대출 가능액"", ""주담대 한도"", ""기존부채"", ""LTV 계산"", ""DSR 계산기""]",2026-06-24,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/economicInfo/inflation-rate-basics,ko,post,물가와 금리의 기본 이해: 왜 금리가 오르면 시장이 흔들릴까?,경제정보,"[""물가"",""금리"",""인플레이션"",""기준금리"",""통화정책"",""경제기초""]",2026-02-24,21,2362,real-estate-loan,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/bond-etf-duration-drives-returns,ko,post,채권 ETF와 듀레이션: 금리 1%p 변화가 수익률을 얼마나 흔드는가,투자정보,"[""채권ETF"", ""듀레이션"", ""TNX"", ""미국10년물"", ""금리민감도"", ""컨벡서티"", ""롤다운"", ""기간프리미엄"", ""총수익"", ""리밸런싱"", ""현금흐름"", ""단기채"", ""장기채"", ""TIPS""]",2026-06-19,3,151,real-estate-loan,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/cagr-7percent-reality-check,ko,post,cagr-7percent-reality-check,,,2026-06-19,4,1533,compound-goal,FALSE,TRUE,DATA_REQUIRED,CAGR,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/dxy-dollar-index-basics,ko,post,DXY(달러인덱스)란 무엇인가? 투자자가 꼭 알아야 할 의미 정리,투자정보,"[""DXY"", ""달러인덱스"", ""거시경제"", ""환율"", ""미국달러""]",2025-11-23,5,2575,macro-market,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/usd-krw-exchange-rate-and-kospi,ko,post,원달러 환율이 한국 경제와 코스피에 미치는 영향: 외국인 수급·수출·물가·금리로 읽는 법,투자정보,"[""원달러환율"", ""USD/KRW"", ""환율"", ""코스피"", ""외국인수급"", ""수출"", ""물가"", ""금리"", ""달러강세"", ""DXY""]",2026-05-18,7,2985,macro-market,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/usd-krw-weak-won-sector-map-kospi,ko,post,환율 상승 수혜주·피해주: 원화 약세 때 코스피 업종 정리,투자정보,"[""원달러환율"", ""원화약세"", ""환율상승"", ""수혜주"", ""피해주"", ""코스피"", ""업종분석"", ""외국인수급""]",2026-05-18,40,1365,macro-market,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/why-check-cagr-etf,ko,post,ETF·펀드 선택 시 CAGR을 반드시 확인해야 하는 이유,투자정보,"[""CAGR"", ""ETF선택"", ""펀드고르는법"", ""연평균복리수익률"", ""장기투자"", ""레버리지ETF""]",2025-11-29,2,1284,compound-goal,FALSE,TRUE,DATA_REQUIRED,CAGR,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/investingInfo/wti-impact-on-korea-kospi,ko,post,WTI 유가가 한국 경제·코스피에 미치는 영향: 물가·환율·금리·기업이익으로 이어지는 5단 연결,투자정보,"[""WTI"",""유가"",""원유"",""코스피"",""한국경제"",""인플레이션"",""환율"",""금리"",""기업이익"",""업종별영향""]",2026-02-24,6,100,real-estate-loan,FALSE,TRUE,DATA_REQUIRED,none_detected,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/annual-vs-monthly-compound,ko,post,연복리 vs 월복리: 목표 도달 기간은 얼마나 달라질까?,재테크,"[""연복리"", ""월복리"", ""복리계산"", ""투자기초"", ""시간가치""]",2026-07-08,9,334,compound-goal,FALSE,TRUE,DATA_REQUIRED,compound,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/compound-return-3-5-7-10-table,ko,post,"연 3%·5%·7%·10% 복리 차이, 10년·20년·30년 뒤 얼마일까?",재테크,"[""복리"", ""복리 계산"", ""장기투자"", ""수익률 비교"", ""월 적립식 투자"", ""CAGR"", ""백링크 자료""]",2026-06-01,9,84,compound-goal,FALSE,TRUE,DATA_REQUIRED,CAGR,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/dca-step-up-ruleset,ko,post,DCA의 핵심은 ‘월 납입액 설계’다: 증액(스텝업)·감액·일시중단 조건을 운영규칙으로 만드는 법,재테크,,2026-02-04,3,39,compound-goal,FALSE,TRUE,DATA_REQUIRED,DCA,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/dsr-40-income-loan-limit-table,ko,post,DSR 40% 연봉별 대출 가능액 표,재테크,"[""DSR 계산기"", ""LTV 계산기"", ""주담대 한도"", ""아파트 구매 가능 금액"", ""대출 가능액"", ""부동산 실거래"", ""원리금균등""]",2026-07-22,18,541,real-estate-loan,TRUE,TRUE,DATA_REQUIRED,real-estate-loan,DO_NOT_TOUCH,no edit during 28-day freeze,freeze URL; representative/top page
/posts/personalFinance/how-much-per-month-for-100m,ko,post,1억 모으려면 월 얼마? 5년·10년·15년 필요 투자금,재테크,"[""1억 모으기"", ""월 투자금"", ""목표 자산"", ""재테크 계획"", ""복리"", ""적립식 투자"", ""목표자산 계산기"", ""DCA""]",2026-07-08,3,148,compound-goal,FALSE,TRUE,DATA_REQUIRED,compound,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/simple-vs-compound,ko,post,단리 vs 복리: 월 30만원 예시로 보는 장기 자산 차이,재테크,"[""단리"",""복리"",""복리효과"",""금융기초"",""사회초년생"",""예금"",""적금"",""CAGR"",""적립식"",""투자습관""]",2026-07-08,3,254,compound-goal,FALSE,TRUE,DATA_REQUIRED,CAGR,DO_NOT_TOUCH,no edit during 28-day freeze,representative/top page
/posts/personalFinance/what-is-cagr,ko,post,CAGR이란 무엇인가? 단순 수익률과의 차이 이해하기,재테크,"[""CAGR"", ""수익률"", ""투자기초"", ""복리수익률"", ""연평균수익률"", ""단순수익률""]",2026-07-22,54,5096,dca-cagr,TRUE,TRUE,DATA_REQUIRED,CAGR,DO_NOT_TOUCH,no edit during 28-day freeze,freeze URL; representative/top page
