source,query,query_normalized,query_family,locale_hint,is_branded,brand_match_reason,clicks,impressions,ctr,position,coverage_type,is_complete_dataset,ranking_basis,possible_url_targets,cannibalization_status,input_file
bing,difference between real yields and brekaevenes,difference between real yields and brekaevenes,differencebetweenrealyieldsandbrekaevenes,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/market | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/inflation-basics | /en/posts/economicInfo/interest-rate-basics | /en/posts/economicInfo/real-rates-and-breakevens,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dxy how it works,dxy how it works,dxyhowitworks,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-market-impact | /en/posts/economicInfo/eu-russia-gas-phaseout-price-channel | /en/posts/economicInfo/indicator-basics | /en/posts/economicInfo/interest-rate-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"**real yields vs. breakevens** ? decomposition of nominal yield into real yield and inflation compensation ? a surge in real yields would signal higher growth expectations, not just inflation.","**real yields vs. breakevens** ? decomposition of nominal yield into real yield and inflation compensation ? a surge in real yields would signal higher growth expectations, not just inflation.",realyieldsvsbreakevensdecompositionofnominalyieldintorealyieldandinflationcompensationasurgeinrealyieldswouldsignalhighergrowthexpectationsnotjustinflation,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/inflation-basics | /en/posts/economicInfo/real-rates-and-breakevens | /en/posts/economicInfo/tariffs-growth-margins-fx-package-shock | /en/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /en/posts/investingInfo/rates-discount-mortgage-demand-apt-prices,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,seoul apartment market map,seoul apartment market map,seoulapartmentmarketmap,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/market/real-estate | /en/market/real-estate/mayongseong-top100 | /en/market/real-estate/seoul-apartment-top100 | /en/market/real-estate/seoul-top100 | /market/real-estate/seoul-apartment-top100,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,주말에 환율이 움직이는 이유,주말에 환율이 움직이는 이유,주말에환율이움직이는이유,ko,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/fx-basics | /posts/economicInfo/war-risk-oil-supply-insurance-shipping | /posts/investingInfo/tnx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is compounded monthly or annually or quarterly better for the most possible interest,is compounded monthly or annually or quarterly better for the most possible interest,iscompoundedmonthlyorannuallyorquarterlybetterforthemostpossibleinterest,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/tools/compound-interest | /en/posts/economicInfo/real-rates-and-breakevens | /en/posts/investingInfo/indicator-marketinfo | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is monthly compounding better than annual,is monthly compounding better than annual,ismonthlycompoundingbetterthanannual,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /posts/personalFinance/annual-vs-monthly-compound | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,finmap walmer,finmap walmer,finmapwalmer,en,true,finmap,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is real rate + breakeven = nominal yield?,is real rate + breakeven = nominal yield?,isrealratebreakevennominalyield,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/real-rates-and-breakevens | /posts/economicInfo/real-rates-and-breakevens | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/geopolitics-oil-fx-dashboard | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,geoplotics on the usd,geoplotics on the usd,geoploticsontheusd,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/investingInfo/wti-impact-on-korea-kospi | /en/posts/economicInfo/geopolitics-oil-fx-dashboard,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,simple explanation of dxy,simple explanation of dxy,simpleexplanationofdxy,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/personalFinance/simple-vs-compound | /posts/investingInfo/dxy-dollar-index-basics | /posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is a 7% return on investments realistic,is a 7% return on investments realistic,isa7returnoninvestmentsrealistic,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/dca-consistency-7-fail-patterns | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/compound-return-3-5-7-10-table,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,real yields and breakevens,real yields and breakevens,realyieldsandbreakevens,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/real-rates-and-breakevens | /posts/economicInfo/real-rates-and-breakevens | /en/market | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/inflation-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does 7% annual pref return,what does 7% annual pref return,whatdoes7annualprefreturn,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/what-is-cagr | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/why-check-cagr-etf | /en/tools/cagr-calculator | /en/posts/economicInfo/fx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dca복리시뮬레이션,dca복리시뮬레이션,dca복리시뮬레이션,ko,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"what is tnx""""","what is tnx""""",whatistnx,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/fx-basics | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,krw 200m,krw 200m,krw200m,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/cash-100m-200m-300m-apartment-budget | /en/market/real-estate | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/investingInfo/dxy-dollar-index-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,cagr 펀드,cagr 펀드,cagr펀드,ko,false,,1,1,1,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/dca-consistency-7-fail-patterns | /en/posts/investingInfo/diagnose-investing-skill-with-cagr | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/dca-fx-volatility-decomposition,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does kospi higher mean for krw,what does kospi higher mean for krw,whatdoeskospihighermeanforkrw,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/indicator-marketinfo,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is krw risk on or off currency,is krw risk on or off currency,iskrwriskonoroffcurrency,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/fx-basics | /en/market/real-estate | /en/market/real-estate/gangnam-top100 | /en/market/real-estate/gangnam3-top100 | /en/market/real-estate/seoul-top100,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,jamsil songpa-gu real estate,jamsil songpa-gu real estate,jamsilsongpagurealestate,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/market/real-estate/songpa-top100 | /en/market | /en/market/real-estate | /en/market/real-estate/gangnam-top100 | /en/market/real-estate/gangnam3-top100,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,breakeven inflation broadly stable real yields started decline,breakeven inflation broadly stable real yields started decline,breakeveninflationbroadlystablerealyieldsstarteddecline,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/real-rates-and-breakevens | /en/posts/economicInfo/inflation-basics | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /posts/economicInfo/inflation-basics | /posts/economicInfo/inflation-rate-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dxy signfiicane,dxy signfiicane,dxysignfiicane,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /posts/investingInfo/dxy-dollar-index-basics | /posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,exposure to south korea in 2&p 500,exposure to south korea in 2&p 500,exposuretosouthkoreain2p500,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/fx-hedge-vs-fx-exposure-korea-3-conditions | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /posts/investingInfo/fx-hedge-vs-fx-exposure-korea-3-conditions | /posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/economicInfo/geopolitics-oil-fx-dashboard,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dxy stands for,dxy stands for,dxystandsfor,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/indicator-marketinfo | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what is mean by tnx,what is mean by tnx,whatismeanbytnx,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/dxy-dollar-index-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,monthly vs annual compount,monthly vs annual compount,monthlyvsannualcompount,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /posts/personalFinance/annual-vs-monthly-compound | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,should i continue dollar-cost averaging in a bear market or stop?,should i continue dollar-cost averaging in a bear market or stop?,shouldicontinuedollarcostaveraginginabearmarketorstop,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/tools/dca-calculator | /posts/personalFinance/is-dca-better-in-bear-market | /en/market | /en/market/indices,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how to read 2s10s curve,how to read 2s10s curve,howtoread2s10scurve,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /en/posts/economicInfo/indicator-basics | /en/posts/personalFinance/how-to-read-apartment-transaction-prices | /posts/personalFinance/how-to-read-apartment-transaction-prices,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,compounded annually vs compounded monthly,compounded annually vs compounded monthly,compoundedannuallyvscompoundedmonthly,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /en/posts/personalFinance/monthly-dca-10-year-result | /en/posts/personalFinance/monthly-investment-for-100m-table,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,옥빛 15단지 주공,옥빛 15단지 주공,옥빛15단지주공,ko,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,금리기간구조 irc,금리기간구조 irc,금리기간구조irc,ko,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what would krw rising mean for the usd,what would krw rising mean for the usd,whatwouldkrwrisingmeanfortheusd,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/wti-impact-on-korea-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,monthly compounding vs annual compounding,monthly compounding vs annual compounding,monthlycompoundingvsannualcompounding,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /posts/personalFinance/annual-vs-monthly-compound | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,글로벌 시장 미국 금리 영향 코스피,글로벌 시장 미국 금리 영향 코스피,글로벌시장미국금리영향코스피,ko,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/investingInfo/indicator-marketinfo | /posts/investingInfo/dxy-market-impact | /posts/investingInfo/sp500-impact-on-korea-kospi | /posts/investingInfo/usd-krw-exchange-rate-and-kospi | /posts/investingInfo/usd-krw-weak-won-sector-map-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,2s10s yield curve steepness,2s10s yield curve steepness,2s10syieldcurvesteepness,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /en/posts/investingInfo/tnx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,should you pause dollar-cost averaging when the market is overvalued?,should you pause dollar-cost averaging when the market is overvalued?,shouldyoupausedollarcostaveragingwhenthemarketisovervalued,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/real-rates-and-breakevens,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"how long can an index fund dollar-cost averaging investment of 460,000 withstand a decline?","how long can an index fund dollar-cost averaging investment of 460,000 withstand a decline?",howlongcananindexfunddollarcostaveraginginvestmentof460000withstandadecline,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/posts/personalFinance/monthly-investment-for-100m-table | /en/posts/personalFinance/personal-finance-3pillars,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what is dxy in finance,what is dxy in finance,whatisdxyinfinance,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/personalFinance/what-is-cagr | /posts/personalFinance/what-is-cagr | /en/posts/economicInfo/fx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how much should i set as the investment amount for the shanghai-hong kong 300 index fund regular investment?,how much should i set as the investment amount for the shanghai-hong kong 300 index fund regular investment?,howmuchshouldisetastheinvestmentamountfortheshanghaihongkong300indexfundregularinvestment,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/personal-finance-3pillars | /en/tools/goal-simulator,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,tnx loans meaning,tnx loans meaning,tnxloansmeaning,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/investingInfo/tnx-basics | /en/posts/investingInfo/us10y-impact-on-korea-and-stock-market,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how much should i invest monthly for long-term regular contributions?,how much should i invest monthly for long-term regular contributions?,howmuchshouldiinvestmonthlyforlongtermregularcontributions,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/how-much-monthly-invest-for-100m | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/personalFinance/monthly-dca-10-year-result,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,yield curve 2s10s un-inverted after recession signal 2024 2025 steepening meaning,yield curve 2s10s un-inverted after recession signal 2024 2025 steepening meaning,yieldcurve2s10suninvertedafterrecessionsignal20242025steepeningmeaning,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /en/posts/economicInfo/indicator-basics | /en/posts/investingInfo/tnx-basics | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is inflation rising which is making the krw decrease,is inflation rising which is making the krw decrease,isinflationrisingwhichismakingthekrwdecrease,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/wti-impact-on-korea-kospi | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/economicInfo/real-rates-and-breakevens | /en/posts/economicInfo/tariffs-growth-margins-fx-package-shock,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does dxy stand fopr on the dollor index,what does dxy stand fopr on the dollor index,whatdoesdxystandfopronthedollorindex,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /posts/investingInfo/dxy-dollar-index-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does 4.5% tnx mean for investing,what does 4.5% tnx mean for investing,whatdoes45tnxmeanforinvesting,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/etf-impact-of-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,pillars emergency fund sabings spending,pillars emergency fund sabings spending,pillarsemergencyfundsabingsspending,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/personal-finance-3pillars | /en/posts/personalFinance/emergency-fund-by-risk | /posts/personalFinance/emergency-fund-by-risk | /en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal | /en/posts/personalFinance/fire-spending-buckets-essential-choice-insurance,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,tnx what means,tnx what means,tnxwhatmeans,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/dxy-dollar-index-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"how much to invest each month to save 100,000 for my child","how much to invest each month to save 100,000 for my child",howmuchtoinvesteachmonthtosave100000formychild,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/how-much-monthly-invest-for-100m | /en/posts/personalFinance/monthly-investment-for-100m-table | /posts/personalFinance/how-much-per-month-for-100m,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,meaning if market cagr is 7%,meaning if market cagr is 7%,meaningifmarketcagris7,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/is-dca-better-in-a-bear-market | /posts/personalFinance/is-dca-better-in-bear-market | /en/market | /en/market/indices | /en/market/real-estate,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,why monthly compounding is better than same api anuel compounding,why monthly compounding is better than same api anuel compounding,whymonthlycompoundingisbetterthansameapianuelcompounding,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/policy-rate-cut-market-rates | /en/posts/economicInfo/war-risk-oil-supply-insurance-shipping | /en/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,should you continue with dollar-cost averaging when the market is falling?,should you continue with dollar-cost averaging when the market is falling?,shouldyoucontinuewithdollarcostaveragingwhenthemarketisfalling,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/fire-spending-buckets-essential-choice-insurance | /en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,usd/krw trend relates to us inflation?,usd/krw trend relates to us inflation?,usdkrwtrendrelatestousinflation,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/investingInfo/wti-impact-on-korea-kospi | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"how much should i invest monthly for a salary of 5,500 yuan?","how much should i invest monthly for a salary of 5,500 yuan?",howmuchshouldiinvestmonthlyforasalaryof5500yuan,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/how-much-monthly-invest-for-100m | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/personalFinance/monthly-dca-10-year-result,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
