url,locale,content_type,category,role,title,title_length,description_length,h1,inbound_internal_links,outbound_internal_links,snippet_risk,overlap_group,overlap_group_confidence,overlap_group_source,manual_review_required,title_source,description_source,priority,recommended_action,source_file
/posts/economicInfo/geopolitics-oil-fx-dashboard,ko,post,economicInfo,SUPPORTING_ARTICLE,지정학·유가·환율 충격이 서울·경기·인천 집값에 전이되는 5단 체인: 물가→금리→대출→심리→거래량,54,130,지정학·유가·환율 충격이 서울·경기·인천 집값에 전이되는 5단 체인: 물가→금리→대출→심리→거래량,1,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/geopolitics-oil-fx-dashboard.md
/posts/economicInfo/geopolitics-to-usd-liquidity-fx,ko,post,economicInfo,LOW_PRIORITY,전쟁이 달러 강세로 번역되는 순간: ‘안전자산’이 아니라 ‘달러 유동성’으로 읽기,45,110,전쟁이 달러 강세로 번역되는 순간: ‘안전자산’이 아니라 ‘달러 유동성’으로 읽기,8,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/economicInfo/ko/geopolitics-to-usd-liquidity-fx.md
/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty,ko,post,economicInfo,SUPPORTING_ARTICLE,중동 리스크에서 금이 강한 이유: ‘전쟁’이 아니라 실질금리·달러·불확실성의 합,44,102,중동 리스크에서 금이 강한 이유: ‘전쟁’이 아니라 실질금리·달러·불확실성의 합,0,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/gold-geopolitics-real-rates-dollar-uncertainty.md
/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium,ko,post,economicInfo,LOW_PRIORITY,중동 원유 수송 리스크 한 장으로 끝내기: 유가는 ‘봉쇄’보다 ‘보험료·운임 프리미엄’에 먼저 반응한다,57,96,중동 원유 수송 리스크 한 장으로 끝내기: 유가는 ‘봉쇄’보다 ‘보험료·운임 프리미엄’에 먼저 반응한다,1,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P1-2 add contextual internal links,content/posts/economicInfo/ko/hormuz-risk-oil-insurance-freight-premium.md
/posts/economicInfo/indicator-basics,ko,post,economicInfo,LOW_PRIORITY,경제지표 읽는 법: GDP·실업률·PMI를 실제로 쓰는 방법,33,73,경제지표 읽는 법: GDP·실업률·PMI를 실제로 쓰는 방법,4,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/economicInfo/ko/indicator-basics.md
/posts/economicInfo/inflation-basics,ko,post,economicInfo,SUPPORTING_ARTICLE,물가와 금리 기본 구조: 장기 투자자가 봐야 할 인플레이션 흐름,35,57,물가와 금리 기본 구조: 장기 투자자가 봐야 할 인플레이션 흐름,1,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/inflation-basics.md
/posts/economicInfo/inflation-rate-basics,ko,post,economicInfo,SUPPORTING_ARTICLE,물가와 금리의 기본 이해: 왜 금리가 오르면 시장이 흔들릴까?,34,72,물가와 금리의 기본 이해: 왜 금리가 오르면 시장이 흔들릴까?,18,15,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/inflation-rate-basics.md
/posts/economicInfo/interest-rate-basics,ko,post,economicInfo,SUPPORTING_ARTICLE,"금리 구조 한 번에 이해: 기준금리, 시장금리, 예금·대출·채권",35,77,"금리 구조 한 번에 이해: 기준금리, 시장금리, 예금·대출·채권",21,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/interest-rate-basics.md
/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission,ko,post,economicInfo,SUPPORTING_ARTICLE,유가 급등이 원/달러에 미치는 영향: 한국식 전파 경로(무역수지·물가·수급)로 읽기,46,89,유가 급등이 원/달러에 미치는 영향: 한국식 전파 경로(무역수지·물가·수급)로 읽기,9,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/oil-shock-to-usdkrw-korea-transmission.md
/posts/economicInfo/policy-rate-cut-market-rates,ko,post,economicInfo,SUPPORTING_ARTICLE,금리 인하에도 대출금리가 안 내려가는 이유: 정책금리 vs 시장금리,37,66,금리 인하에도 대출금리가 안 내려가는 이유: 정책금리 vs 시장금리,17,15,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/policy-rate-cut-market-rates.md
/posts/economicInfo/real-rates-and-breakevens,ko,post,economicInfo,SUPPORTING_ARTICLE,실질금리(Real Rate)와 기대인플레이션(Breakeven): 자산가격의 ‘진짜 온도계’,51,95,실질금리(Real Rate)와 기대인플레이션(Breakeven): 자산가격의 ‘진짜 온도계’,2,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/real-rates-and-breakevens.md
/posts/economicInfo/tariffs-growth-margins-fx-package-shock,ko,post,economicInfo,LOW_PRIORITY,관세는 ‘물가’만의 문제가 아니다: 성장·마진·환율을 동시에 흔드는 패키지 충격,44,94,관세는 ‘물가’만의 문제가 아니다: 성장·마진·환율을 동시에 흔드는 패키지 충격,8,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/economicInfo/ko/tariffs-growth-margins-fx-package-shock.md
/posts/economicInfo/war-risk-oil-supply-insurance-shipping,ko,post,economicInfo,LOW_PRIORITY,전쟁 뉴스가 유가를 움직이는 3단계: 공급·보험·운송이 만드는 ‘리스크 프리미엄’,45,114,전쟁 뉴스가 유가를 움직이는 3단계: 공급·보험·운송이 만드는 ‘리스크 프리미엄’,1,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P1-2 add contextual internal links,content/posts/economicInfo/ko/war-risk-oil-supply-insurance-shipping.md
/posts/economicInfo/war-theme-investing-price-chain-not-winners,ko,post,economicInfo,LOW_PRIORITY,전쟁 테마의 함정: ‘수혜주’가 아니라 ‘가격 사슬(원가·운임·환율)’로 읽어야 한다,47,94,전쟁 테마의 함정: ‘수혜주’가 아니라 ‘가격 사슬(원가·운임·환율)’로 읽어야 한다,1,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P1-2 add contextual internal links,content/posts/economicInfo/ko/war-theme-investing-price-chain-not-winners.md
/posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading,ko,post,economicInfo,SUPPORTING_ARTICLE,"수익률곡선(2y~10y, 3m~10y)은 왜 다르게 말하나: 침체 신호 해석법",43,166,"수익률곡선(2y~10y, 3m~10y)은 왜 다르게 말하나: 침체 신호 해석법",8,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/yield-curve-2s10s-3m10y-recession-reading.md
/posts/investingInfo/bond-etf-duration-drives-returns,ko,post,investingInfo,SUPPORTING_ARTICLE,채권 ETF와 듀레이션: 금리 1%p 변화가 수익률을 얼마나 흔드는가,38,116,채권 ETF와 듀레이션: 금리 1%p 변화가 수익률을 얼마나 흔드는가,0,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/bond-etf-duration-drives-returns.md
/posts/investingInfo/cagr-7percent-reality-check,ko,post,investingInfo,SUPPORTING_ARTICLE,연 7% 복리 현실 체크: CAGR로 목표 자산 계산하는 법,33,76,연 7% 복리 현실 체크: CAGR로 목표 자산 계산하는 법,14,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/cagr-7percent-reality-check.md
/posts/investingInfo/dca-consistency-7-fail-patterns,ko,post,investingInfo,SUPPORTING_ARTICLE,적립식(DCA)은 ‘수익률’이 아니라 ‘지속성’ 게임: 실패하는 DCA 패턴 7가지,46,87,적립식(DCA)은 ‘수익률’이 아니라 ‘지속성’ 게임: 실패하는 DCA 패턴 7가지,7,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/dca-consistency-7-fail-patterns.md
/posts/investingInfo/diagnose-investing-skill-with-cagr,ko,post,investingInfo,SUPPORTING_ARTICLE,CAGR로 투자 실력 진단하기: MDD·변동성·샤프비율 함께 보기,36,76,CAGR로 투자 실력 진단하기: MDD·변동성·샤프비율 함께 보기,5,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/diagnose-investing-skill-with-cagr.md
/posts/investingInfo/dxy-dollar-index-basics,ko,post,investingInfo,LOW_PRIORITY,DXY(달러인덱스)란 무엇인가? 투자자가 꼭 알아야 할 의미 정리,36,59,DXY(달러인덱스)란 무엇인가? 투자자가 꼭 알아야 할 의미 정리,16,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/dxy-dollar-index-basics.md
/posts/investingInfo/dxy-market-impact,ko,post,investingInfo,LOW_PRIORITY,DXY가 변화하면 시장은 어떻게 움직일까? 미국 증시·환율·코스피까지,38,79,DXY가 변화하면 시장은 어떻게 움직일까? 미국 증시·환율·코스피까지,20,16,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/dxy-market-impact.md
/posts/investingInfo/etf-impact-of-tnx,ko,post,investingInfo,SUPPORTING_ARTICLE,TNX가 ETF 수익률을 흔드는 이유: 성장주·가치주·신흥국 ETF,37,62,TNX가 ETF 수익률을 흔드는 이유: 성장주·가치주·신흥국 ETF,7,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/etf-impact-of-tnx.md
/posts/investingInfo/fx-hedge-vs-fx-exposure-korea-3-conditions,ko,post,investingInfo,SUPPORTING_ARTICLE,환헤지 vs 환노출: 국내 개인 투자자(원화 기준)에게 ‘정답’이 달라지는 3가지 조건,48,182,환헤지 vs 환노출: 국내 개인 투자자(원화 기준)에게 ‘정답’이 달라지는 3가지 조건,0,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/fx-hedge-vs-fx-exposure-korea-3-conditions.md
/posts/investingInfo/indicator-marketinfo,ko,post,investingInfo,SUPPORTING_ARTICLE,코스피에 가장 큰 영향을 끼치는 글로벌 시장 환경 총정리,31,112,코스피에 가장 큰 영향을 끼치는 글로벌 시장 환경 총정리,17,18,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/indicator-marketinfo.md
/posts/investingInfo/korea-etf-deep-dive-tnx,ko,post,investingInfo,SUPPORTING_ARTICLE,"한국 ETF가 TNX에 민감한 이유: 환율, 외국인 수급, 반도체 구조",39,60,"한국 ETF가 TNX에 민감한 이유: 환율, 외국인 수급, 반도체 구조",4,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/korea-etf-deep-dive-tnx.md
/posts/investingInfo/modern-6040-risk-budget,ko,post,investingInfo,SUPPORTING_ARTICLE,요즘형 60/40: 주식·채권·현금·금(또는 원자재)로 ‘리스크 예산’ 짜기,42,137,요즘형 60/40: 주식·채권·현금·금(또는 원자재)로 ‘리스크 예산’ 짜기,5,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/modern-6040-risk-budget.md
/posts/investingInfo/rates-discount-mortgage-demand-apt-prices,ko,post,investingInfo,SUPPORTING_ARTICLE,금리(할인율)는 어떻게 서울·경기·인천 아파트 가격을 흔드는가: 대출금리·수요·심리 3채널로 분해하기,56,98,금리(할인율)는 어떻게 서울·경기·인천 아파트 가격을 흔드는가: 대출금리·수요·심리 3채널로 분해하기,1,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P0,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/rates-discount-mortgage-demand-apt-prices.md
/posts/investingInfo/real-estate-role-in-portfolio-risk-budget,ko,post,investingInfo,LOW_PRIORITY,가계 자산배분에서 부동산은 ‘비중’이 아니라 ‘역할’이다: 현대형 60/40(리스크 예산)로 다시 설계하기,59,144,가계 자산배분에서 부동산은 ‘비중’이 아니라 ‘역할’이다: 현대형 60/40(리스크 예산)로 다시 설계하기,0,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-data,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P1-2 add contextual internal links,content/posts/investingInfo/ko/real-estate-role-in-portfolio-risk-budget.md
/posts/investingInfo/seoul-gyeonggi-incheon-risk-budget-framework,ko,post,investingInfo,LOW_PRIORITY,서울·경기·인천을 ‘지역 선택’이 아니라 ‘리스크 예산’으로 읽는 법: 변동성·유동성·회복탄력 3축,55,135,서울·경기·인천을 ‘지역 선택’이 아니라 ‘리스크 예산’으로 읽는 법: 변동성·유동성·회복탄력 3축,2,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-data,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/seoul-gyeonggi-incheon-risk-budget-framework.md
/posts/investingInfo/sp500-impact-on-korea-kospi,ko,post,investingInfo,SUPPORTING_ARTICLE,미국 증시(S&P500)가 한국 경제·코스피에 미치는 영향: 환율·금리·외국인 수급의 연결고리,52,100,미국 증시(S&P500)가 한국 경제·코스피에 미치는 영향: 환율·금리·외국인 수급의 연결고리,10,18,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/sp500-impact-on-korea-kospi.md
/posts/investingInfo/tnx-basics,ko,post,investingInfo,SUPPORTING_ARTICLE,TNX(미국 10년물 국채금리) 완전 이해: 주식·환율·채권을 움직이는 ‘기준 금리’,47,101,TNX(미국 10년물 국채금리) 완전 이해: 주식·환율·채권을 움직이는 ‘기준 금리’,25,17,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/tnx-basics.md
/posts/investingInfo/us10y-impact-on-korea-and-stock-market,ko,post,investingInfo,SUPPORTING_ARTICLE,미국 10년물 국채금리 TNX가 한국 주식시장과 환율에 미치는 영향,37,60,미국 10년물 국채금리 TNX가 한국 주식시장과 환율에 미치는 영향,8,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/us10y-impact-on-korea-and-stock-market.md
/posts/investingInfo/usd-krw-exchange-rate-and-kospi,ko,post,investingInfo,LOW_PRIORITY,원달러 환율과 코스피 관계: 외국인 수급·수출주·물가 체크법,33,93,원달러 환율과 코스피 관계: 외국인 수급·수출주·물가 체크법,22,20,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P2,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/usd-krw-exchange-rate-and-kospi.md
/posts/investingInfo/usd-krw-weak-won-sector-map-kospi,ko,post,investingInfo,LOW_PRIORITY,환율 상승 수혜주·피해주 | 원화 약세 코스피 업종 체크,31,86,환율 상승 수혜주·피해주 | 원화 약세 코스피 업종 체크,7,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P2,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/usd-krw-weak-won-sector-map-kospi.md
/posts/investingInfo/why-check-cagr-etf,ko,post,investingInfo,SUPPORTING_ARTICLE,ETF CAGR 확인법: 총수익률보다 연평균 복리수익률이 중요한 이유,38,69,ETF CAGR 확인법: 총수익률보다 연평균 복리수익률이 중요한 이유,7,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/investingInfo/ko/why-check-cagr-etf.md
/posts/investingInfo/wti-impact-on-korea-kospi,ko,post,investingInfo,SUPPORTING_ARTICLE,WTI 유가가 한국 경제·코스피에 미치는 영향: 물가·환율·금리·기업이익으로 이어지는 5단 연결,53,116,WTI 유가가 한국 경제·코스피에 미치는 영향: 물가·환율·금리·기업이익으로 이어지는 5단 연결,11,13,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/investingInfo/ko/wti-impact-on-korea-kospi.md
/posts/personalFinance/annual-vs-monthly-compound,ko,post,personalFinance,SUPPORTING_ARTICLE,연복리 vs 월복리: 목표 달성 기간이 얼마나 달라질까?,31,65,연복리 vs 월복리: 목표 달성 기간이 얼마나 달라질까?,7,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/annual-vs-monthly-compound.md
/posts/personalFinance/apartment-buying-calculator-guide,ko,post,personalFinance,SUPPORTING_ARTICLE,아파트 구매 계산기: 집값·현금·대출·월상환액 한 번에 보는 법,35,111,아파트 구매 계산기: 집값·현금·대출·월상환액 한 번에 보는 법,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/apartment-buying-calculator-guide.md
/posts/personalFinance/apartment-buying-costs-before-purchase,ko,post,personalFinance,SUPPORTING_ARTICLE,아파트 매수 전 계산해야 할 비용 5가지 | DSR LTV 현금표,36,89,아파트 매수 전 계산해야 할 비용 5가지 | DSR LTV 현금표,2,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/apartment-buying-costs-before-purchase.md
/posts/personalFinance/apartment-transaction-volume-decline-meaning,ko,post,personalFinance,SUPPORTING_ARTICLE,아파트 거래량 감소 의미 | 거래량 줄면 집값은 어떻게 봐야 할까,36,91,아파트 거래량 감소 의미 | 거래량 줄면 집값은 어떻게 봐야 할까,0,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/apartment-transaction-volume-decline-meaning.md
/posts/personalFinance/apt-dashboard-home-goal-roadmap,ko,post,personalFinance,SUPPORTING_ARTICLE,서울·경기·인천 아파트 실거래 대시보드로 ‘내 집 마련 목표’를 숫자로 바꾸는 3단계 로드맵,51,131,서울·경기·인천 아파트 실거래 대시보드로 ‘내 집 마련 목표’를 숫자로 바꾸는 3단계 로드맵,10,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/apt-dashboard-home-goal-roadmap.md
/posts/personalFinance/cash-100m-200m-300m-apartment-budget,ko,post,personalFinance,SUPPORTING_ARTICLE,보유현금 1억 2억 3억 아파트 구매 가능 금액 | DSR LTV 계산기,40,90,보유현금 1억 2억 3억 아파트 구매 가능 금액 | DSR LTV 계산기,8,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/cash-100m-200m-300m-apartment-budget.md
/posts/personalFinance/compound-calculator-guide,ko,post,personalFinance,SUPPORTING_ARTICLE,복리 계산기 사용법: 월복리·연복리·적립식 결과 보는 법,31,113,복리 계산기 사용법: 월복리·연복리·적립식 결과 보는 법,3,1,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/compound-calculator-guide.md
/posts/personalFinance/compound-return-3-5-7-10-table,ko,post,personalFinance,SUPPORTING_ARTICLE,연 3% 5% 7% 10% 복리 결과 비교표 | 10년 20년 30년,38,86,연 3% 5% 7% 10% 복리 결과 비교표 | 10년 20년 30년,0,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/compound-return-3-5-7-10-table.md
/posts/personalFinance/dca-fx-volatility-decomposition,ko,post,personalFinance,SUPPORTING_ARTICLE,해외자산 DCA에서 ‘수익률 변동’과 ‘환율 변동’을 분리해 읽는 법: 한국 사용자용 운영 규칙(불안·중단 방지),63,90,해외자산 DCA에서 ‘수익률 변동’과 ‘환율 변동’을 분리해 읽는 법: 한국 사용자용 운영 규칙(불안·중단 방지),0,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/dca-fx-volatility-decomposition.md
